l1_category,l2_subcategory,l3_skill_name,l3_skill_id
Information Technology,Software Development Tools,Homebrew,KS7G2LX74MN6ZWD5ZPHD
Information Technology,Software Development Tools,IBM Cgidev2,KS121ST6W2CK4G9FHX2J
Information Technology,Software Development Tools,IBM DeveloperWorks,KS124Y570QZ2BKMJNLKR
Information Technology,Software Development Tools,IBM Rational ClearCase,KS121YV6RNBCCHYNRY8J
Information Technology,Software Development Tools,IBM Rational Clearquest,KS124YN6KMSCHPNQ1D0M
Information Technology,Software Development Tools,IBM Rational Software,KS124YM6VF06TLWW0RHG
Information Technology,Software Development Tools,IBM Rational Software Architect,KS124YP6N5D2FSLY2T1W
Information Technology,Software Development Tools,IBM Rational Unified Process,KS124YQ6WSXD5YJNQD4Q
Information Technology,Software Development Tools,IBM Software,KS123XM69TTXFFGNZM9L
Information Technology,Software Development Tools,IBM System Object Models,KS4415H6XRZ1FF39R3SS
Information Technology,Software Development Tools,IBM Utilities,ESB397E94ED9D091A790
Information Technology,Software Development Tools,IC Programming,KS124ZK6MD4SRGWXB2JC
Information Technology,Software Development Tools,IText (Free PDF Software),KS125FK738TZFWZ81H8D
Information Technology,Software Development Tools,Icenium (Software Development Platform),BGSFF9870C9DA96AD9DC
Information Technology,Software Development Tools,ImageMagick,KS12520762Z97K24CGK5
Information Technology,Software Development Tools,Imake,KS1252D6MF8VP4GHKFG8
Information Technology,Software Development Tools,Inno Setup,KS1255G6PMDW190FZFS7
Information Technology,Software Development Tools,Inquisit,KSEK4ITNCPSTZBKEQ6Z3
Information Technology,Software Development Tools,Insight Hub,KSCVR95OFF69R7R7QYMA
Information Technology,Software Development Tools,InstallAnywhere,KS1255Y7677MJ9ZZ1VQQ
Information Technology,Software Development Tools,InstallJammer,KS125606KPHB14FQ456Z
Information Technology,Software Development Tools,Installer VISE,KS125606H4TSSHGLMX21
Information Technology,Software Development Tools,Intel AppUp,KS1257573HM8B9G0K0TW
Information Technology,Software Development Tools,Intel Debuggers,KS125795ZV21NW576N7K
Information Technology,Software Development Tools,Intel oneAPI,KS127KF63R34782ZN95Y
Information Technology,Software Development Tools,Intellisense,KSJDIT3CWB32BVQUUQIK
Information Technology,Software Development Tools,Intentservice,KSIMZXAH8JLRQ7IHO6I6
Information Technology,Software Development Tools,Interactive C,KS1257T74ZQSB44C9TQ6
Information Technology,Software Development Tools,Ioc Container,KS3VAY8BU2NJCCH4B34N
Information Technology,Software Development Tools,J2C - Java To C++ Converter,KS125G56ZJ052ZHXTXS6
Information Technology,Software Development Tools,JIRA Studio,KS124HQ6BVGDR51YPPHM
Information Technology,Software Development Tools,JSON,KS125HM6044N46LPQLH1
Information Technology,Software Development Tools,JSON LD,ESDC77C40F69B3432B21
Information Technology,Software Development Tools,JSON Web Token (JWT),ES933D5DCC6C3A7C44D9
Information Technology,Software Development Tools,JSON With Padding (JSONP),KS125L069WR91NY2XS17
Information Technology,Software Development Tools,Java Compilers,KS125GV67VNHJF4DH0PY
Information Technology,Software Development Tools,Java Foundation Classes,KS125JK5Z1P3DZ8PL1M5
Information Technology,Software Development Tools,Jbehave,KSXATWXHTVGV3E6FL679
Information Technology,Software Development Tools,Jenkinsfile,KSMIU7ZHWHUJLY1XSULA
Information Technology,Software Development Tools,Jison,KSEYPDLGS9K1YJ1PXUAU
Information Technology,Software Development Tools,K2 Blackpearl,KSG0LOWVFV4K1NM0HYLE
Information Technology,Software Development Tools,Keymark,KS125MN6KK4C3CVYJ37W
Information Technology,Software Development Tools,Krugle,KS125NT694D9CRF7MDG3
Information Technology,Software Development Tools,Lando (Software),ES17448E404BEF7B6CED
Information Technology,Software Development Tools,Lauterbach,KSI9SHHNGMBU0W7IN276
Information Technology,Software Development Tools,Leiningen,KS0U6VLUGOML1GU26HFI
Information Technology,Software Development Tools,Lexer,KS1HJDQKAPXYP11BN48E
Information Technology,Software Development Tools,Libumem,KS125TK657FQJRK5W185
Information Technology,Software Development Tools,Lightweight User Interface Toolkit,KS125V47497FLS3Q1R6N
Information Technology,Software Development Tools,Linaro,KS9T7KER3H4UEH06UX0J
Information Technology,Software Development Tools,Link Editors,ES8EDD166E935985BB5C
Information Technology,Software Development Tools,Linux Trace Toolkits,KS125WD6R8XLMTKGKC2C
Information Technology,Software Development Tools,Liveops,ESF21E28A5AC3D86D538
Information Technology,Software Development Tools,Low Level Virtual Machine (Free Compilers And Interpreters),KS125XS6X9XQFSYQDDBR
Information Technology,Software Development Tools,Ltrace,KS1260F6D5JMN704HBVP
Information Technology,Software Development Tools,Lucidworks,KSY2INPDZ4CACGT31NA7
Information Technology,Software Development Tools,Luigi (Python Package),KSKLJ9RJDL8SKUXFMELZ
Information Technology,Software Development Tools,MDB Tools,KS1268S6SQGKN7DRXPJB
Information Technology,Software Development Tools,MEncoder,KS126CY6830R214Y7Z0Z
Information Technology,Software Development Tools,MKS Toolkits,KS126MD6VG21C4NW6DZX
Information Technology,Software Development Tools,MSC Software,KS126RH6X2MZV5PJ1V8R
Information Technology,Software Development Tools,MacRuby,KS1262K65ZS1LLS69L9N
Information Technology,Software Development Tools,Managed Extensibility Framework (.NET Framework),KS126CC698QF5R86JQ8Q
Information Technology,Software Development Tools,MediatR,ES6A3F3E32177DD1FCD3
Information Technology,Software Development Tools,Mendix Low-Code Platform,ES52E664B7AFD570E19E
Information Technology,Software Development Tools,Merise,KS126DM6JNNMZKQ0TTY8
Information Technology,Software Development Tools,MicroStrategy Object Manager,KS126KC601B3SCKKF92W
Information Technology,Software Development Tools,MicroStrategy Software Development Kit,KS126KF6V7P2V8VM62NB
Information Technology,Software Development Tools,Micronaut Framework,BGS9F5E671ED55660D06
Information Technology,Software Development Tools,Microsoft Expression Studio,KS123RN68GC8PGS5JQ6V
Information Technology,Software Development Tools,Microsoft Sysprep,BGS105C99F084505B956
Information Technology,Software Development Tools,Mod Rewrite,BGS39BA1C26B1307FEB9
Information Technology,Software Development Tools,Mongoose (Software),KS9GDN986FBZYMVY7573
Information Technology,Software Development Tools,Motif Toolkits,KS126PX6BS28PSK7C2BT
Information Technology,Software Development Tools,NCover,KS126WK6V5WLXL92GS8N
Information Technology,Software Development Tools,NDepend,KS126WQ6D0GK9H0K9RDV
Information Technology,Software Development Tools,Netcat,KS126WG71MXWVYYQ9Q3N
Information Technology,Software Development Tools,Newline,KSDXVH5OHG6NJIGT51ZW
Information Technology,Software Development Tools,NgRx (Framework),BGS346199B6C84196498
Information Technology,Software Development Tools,NgRx Store,BGS26F486822F4F62907
Information Technology,Software Development Tools,Ninject,KSZ9ZNBN3GIVBUA2GK9J
Information Technology,Software Development Tools,Npoco,KS7410UZJFVDXU1637AQ
Information Technology,Software Development Tools,Nsubstitute,KSKSWJP1VGFVN9116K4V
Information Technology,Software Development Tools,NuGet,KS1274G733GCY3Q33VQ8
Information Technology,Software Development Tools,Numba,KSE74WRDS1RHJY5M13R4
Information Technology,Software Development Tools,OSCache,KS127G76Q3X3ZJ0KV3T7
Information Technology,Software Development Tools,Object Browsers,KS1275Q72DZGWFQZC8DP
Information Technology,Software Development Tools,Object File,KS1275V6QF9FDY4XBH0T
Information Technology,Software Development Tools,Object Relational Bridge (OJB),KS1275Z6WSM632BPQKKN
Information Technology,Software Development Tools,ObjectARX,KS1276078LYCQWJTK2BC
Information Technology,Software Development Tools,Octave,KS1276M6T2GR2FXB8LH1
Information Technology,Software Development Tools,Odp.net,KSUFWWZDR8TR7ZSKK2AL
Information Technology,Software Development Tools,OllyDBg,KS1277W6N8B43PHF6DB1
Information Technology,Software Development Tools,Omnis Studio,KS127856C7L7RM3PWM3V
Information Technology,Software Development Tools,Open Inventor,KS1279976KKPF8KLGSJ2
Information Technology,Software Development Tools,Open Platform,KS1279D6L9NXYHN7P7ZG
Information Technology,Software Development Tools,Open Policy Agent,BGSCD2A9AAAA93E3A8BF
Information Technology,Software Development Tools,OpenGL Performer,KS127BH6J8W9JM6W1F79
Information Technology,Software Development Tools,OpenSTA,KS127C26XN8MFR9ZJ4ND
Information Technology,Software Development Tools,OpenText Application Lifecycle Management (ALM),KSFCSMJ4OS3QVOKD9QWM
Information Technology,Software Development Tools,Opengrok,KS38BEPJEPFRR0GUN0JE
Information Technology,Software Development Tools,Openocd,KSPGRB57KK1JE8NDWC9P
Information Technology,Software Development Tools,Opensearch,KSYW0KL9RSTTNZ5MCKZK
Information Technology,Software Development Tools,Opensymphony,KS127C477ZZJKJK4B6WM
Information Technology,Software Development Tools,Openwhisk,KSMK2RY43RIU36ORE8A1
Information Technology,Software Development Tools,Optimizing Compilers,KS122695ZV4W8NFKCN34
Information Technology,Software Development Tools,Oracle Adf,KSGXCO4JXSEHNV7M4MWX
Information Technology,Software Development Tools,Oracle Apex,KS2Z9P8GBWZ60WQUMUWP
Information Technology,Software Development Tools,Oracle Application Development Framework,KS1206G637S0J3SNNJTN
Information Technology,Software Development Tools,Oracle Application Express,KS124TX67RC1Y3P6P9XN
Information Technology,Software Development Tools,Oracle Application Framework (OAF),KS1275G62NQ8DNXVNWJP
Information Technology,Software Development Tools,Oracle Designer,KS127F4603MGF5QQ01DG
Information Technology,Software Development Tools,Oracle Developer Suite,KS122W66QNZTN7PD9WYJ
Information Technology,Software Development Tools,Oracle SOA Suite,BGS626F6E02A7B427017
Information Technology,Software Development Tools,Orbix,BGSBE731E17FE45D11A7
Information Technology,Software Development Tools,Orthogonal Array Testing,KS127G173CHHDPDPTVVW
Information Technology,Software Development Tools,OsCMax,KS127G86ZW3MLP3P50CM
Information Technology,Software Development Tools,OutSystems,KSAO5PDWUNSDBY368I1G
Information Technology,Software Development Tools,PC Tools,KS124XB728QRV9CX7BSC
Information Technology,Software Development Tools,PCRE - Perl Compatible Regular Expressions,KS127MR6V52TW2BXH7V0
Information Technology,Software Development Tools,PDFlib,KSCGQ62MVTXHZO4A3I06
Information Technology,Software Development Tools,PEAR - PHP Extension And Application Repository,KS127N761Q0HCYXKGBK7
Information Technology,Software Development Tools,PHP Development Tools,KS1239M64350FBLY0CSJ
Information Technology,Software Development Tools,PHP Editor,KS127SZ68R8G0QMW9HLD
Information Technology,Software Development Tools,PL/SQL Developer,KSCWL13ACLPP8NBXO98J
Information Technology,Software Development Tools,Pacbase,KS127HZ6MZW5TGWJKM32
Information Technology,Software Development Tools,Package Name,KSOWCWPKV95KKD1K6Y19
Information Technology,Software Development Tools,Parallel Patterns Library,KS7G0J7652429V8DHXPZ
Information Technology,Software Development Tools,Parsec,KSHCSTQGCQCG0MEVCXRR
Information Technology,Software Development Tools,PennyLane,ES57F78152AA6C4C90EB
Information Technology,Software Development Tools,Peoplesoft Application Designer,KS127NT6TY8K7JXSTXY3
Information Technology,Software Development Tools,Perlbal,KS127PN73XM3C5QS56WC
Information Technology,Software Development Tools,Phabricator,KSD6VRWUF5PS2UDXIVUN
Information Technology,Software Development Tools,Pick Basic (Software),BGSAB357ACEACCC5A477
Information Technology,Software Development Tools,Pip (Software),BGSCE87A13D9365A3A72
Information Technology,Software Development Tools,Polyspace,KS127Y05VQJYHL325ZL1
Information Technology,Software Development Tools,Portlet,KS127YB762YQ38GHWSPL
Information Technology,Software Development Tools,Postsharp,KS9ZJDQF736XY5TKEQ3L
Information Technology,Software Development Tools,Primeng,KSTKIFWMEDNLP4CQN0BE
Information Technology,Software Development Tools,ProCoder,KS1282B719R3G5JYL5TJ
Information Technology,Software Development Tools,Programming Tools,KS122WD6WKYPDQKTQN63
Information Technology,Software Development Tools,Provisioning Tools,ESC880776566B0F99FD7
Information Technology,Software Development Tools,Pulumi,ESAEF1747EB1BF8742A9
Information Technology,Software Development Tools,PureMVC,KS1287V6CN48BT5K7351
Information Technology,Software Development Tools,PyCharm,KS128836KV2F3BRZK1ZG
Information Technology,Software Development Tools,PyDev,KS128836L44HD78J2JTQ
Information Technology,Software Development Tools,PyQt,KS12884726Z447SKZ8FK
Information Technology,Software Development Tools,Pylint,KS8MZ988X8AC7HZD9KR1
Information Technology,Software Development Tools,Pypi,KS92GTXJN6TB9UD8AC9Y
Information Technology,Software Development Tools,Pyramid Framework,ESABF671CD46304725A0
Information Technology,Software Development Tools,Python Tools For Visual Studio (Python Package),KS128866SGR2RY0R5T83
Information Technology,Software Development Tools,Qiskit,ES81754B4971981CF890
Information Technology,Software Development Tools,Qt (Software),KS1289063D9YHH9PZQYS
Information Technology,Software Development Tools,QuTiP (Quantum Toolbox in Python),ES4296FF251426591212
Information Technology,Software Development Tools,Quantum Programming,ES3181E8EDD50B2F703B
Information Technology,Software Development Tools,REST Assured,ESD0437F426876996836
Information Technology,Software Development Tools,RPM Package Manager,KS4405D787XG1PJ6BF12
Information Technology,Software Development Tools,Radare2 (Reverse Engineering Software),ES29549C87AF43B8FA41
Information Technology,Software Development Tools,Rational Rhapsody,KS441986SY3ZGD7F3HRP
Information Technology,Software Development Tools,Rational Rose XDE,BGS7DEA69E0326886E92
Information Technology,Software Development Tools,Rational Software Modeler,KS124YP70XJ0WGP9RGPM
Information Technology,Software Development Tools,ReTool Platform,ES74EAF4EF85DE3A87CA
Information Technology,Software Development Tools,ReactiveX,KSQSVEA2JOXN8BLI3OGT
Information Technology,Software Development Tools,Red Hat Developer Studio,KS125HX6412J4V7QSXDX
Information Technology,Software Development Tools,Red Hat Enterprise Linux,KS128G66HPYR0ZXM02K2
Information Technology,Software Development Tools,Report Generators,KS4400N754L8TSG8GKX2
Information Technology,Software Development Tools,Resource Editor,KSUC6E6JUC5E82TUNILK
Information Technology,Software Development Tools,Resque,KS1YUNNR3VMHSK6HOBO2
Information Technology,Software Development Tools,Rest Client,KS78DEH6LGDO3G8HP7FI
Information Technology,Software Development Tools,Rhel6,KSN7OVQUH2FKVSPU4BV7
Information Technology,Software Development Tools,Rich Client Platform,KS4403479SPGCSH965VP
Information Technology,Software Development Tools,Roboguice,KSL9H23X73EEDBP4ALOT
Information Technology,Software Development Tools,Rpmbuild,KS4H82WP93TXQQP7NA3D
